player_id,handle,first_name,last_name,total_games_played,most_played_agent_type,most_played_agent_name,average_kpr,average_dpr,total_kills_2024,total_multikills,total_clutches,total_first_bloods,average_headshot_ratio,average_damage_per_round,region
112007907963650802,esmonde,Esmonde Farm,Rui Siang,5,Controllers,Brimstone,0.537,0.685,66,19,0,7,0.242,25.213,SEA
112007910144595471,Mizern, K Satish, K Satish,3,Duelists,Raze,0.507,0.747,31,10,0,5,0.226,36.068,SEA
112007913540240130,Ender1,Kieran, Phang,3,Controllers,Viper,0.685,0.737,42,12,0,6,0.062,27.065,SEA
112160882172325043,kestrel,Dario,Tan Yi Da,3,Sentinels,Cypher,0.755,0.652,46,16,0,9,0.41,35.353,SEA
112007904254968548,miz,Bryston,Tan,3,Initiators,Skye,0.466,0.812,29,7,0,4,0.207,25.692,SEA
110099889105798741,NASK,Diogo,Barros,2,Initiators,Sova,0.759,0.779,34,11,0,2,0.222,48.479,EMEA
110099887760851862,rlzy,Miguel,Martins,7,Duelists,Jett,0.692,0.802,98,29,1,12,0.33,39.296,EMEA
106660362484472449,Rawkus,Shane,Flaherty,3,Controllers,Omen,0.634,0.691,35,5,1,2,0.183,37.568,NA
110134089580364765,Kel,John Michael ,Canoy,11,Sentinels,Killjoy,0.621,0.751,160,55,1,17,0.227,39.782,SEA
112530119415581551,Slaxx,António,Mota,6,Initiators,Breach,0.704,0.75,98,32,0,10,0.225,59.047,EMEA
107760845311756380,cashmer,Sendi,Santoso,18,Controllers,Viper,0.662,0.683,261,83,3,19,0.261,39.565,SEA
111836397535414186,Heather,Raven ,William ,18,Controllers,Omen,0.705,0.667,277,74,4,31,0.145,40.503,SEA
112441247886658292,Ali,Ali,Salah Salahedin,2,Controllers,Omen,0.76,0.802,31,12,0,4,0.185,47.008,NA
112248495340796737,sherb,Sam,Powers Herbert,1,Sentinels,Cypher,0.652,0.565,15,5,0,2,0.333,62.058,NA
111956750623292684,altG,Raymond Reeve ,Pereyras,2,Duelists,Phoenix,0.556,0.899,21,6,0,9,0.067,46.434,SEA
111843899594651962,Oir4m,Minh Quyen,Hoang,1,Sentinels,Killjoy,0.524,0.905,11,0,0,1,0.154,28.036,VN
111800133174649612,carbon66,Chin-Wei,Shiao,1,Controllers,Viper,0.429,1.0,6,1,0,0,0.0,20.0,SEA
111888916062020790,ph1vu,Phi Vu,Nguyen,7,Sentinels,Killjoy,0.702,0.768,104,34,0,9,0.297,57.076,VN
111781918274373002,Titan2,Alessandro,Bergamo,3,Initiators,KAY/O,0.726,0.726,42,15,0,5,0.1,37.523,EMEA
106172736929718921,RAINMAKER,Javier,Javier,4,Initiators,Sova,0.535,0.815,50,16,1,6,0.179,33.343,"LAN, LATAM"
109699647250045838,summoNN,Ilyas,Haddad,5,Controllers,Viper,0.659,0.713,67,23,0,8,0.288,33.156,EMEA
107733422312662876,Dutchie,Joshua,Holland,4,Initiators,Gekko,0.565,0.731,50,12,0,8,0.263,40.027,EMEA
108209910662263167,Apyr,Nathan,Abrahamse,3,Duelists,Yoru,0.544,0.838,36,9,0,9,0.204,26.964,EMEA
109736739910513741,T1AN,Vadim,Filkin,3,Duelists,Jett,0.57,0.837,34,9,1,5,0.31,23.851,EMEA
107736155745036975,Edelweiss,Dmitry,Koblov,3,Initiators,KAY/O,0.447,0.862,25,4,0,2,0.074,10.964,EMEA
110100871015518214,kayle,Ahmad Aqil,Bin Ariff,6,Sentinels,Killjoy,0.707,0.695,96,28,0,7,0.047,38.48,SEA
111925560408614090,Hakka,Raja Amirul Shah Bin Raja Badrin Shah,Badrin Shah,4,Controllers,Viper,0.552,0.673,46,12,0,8,0.239,41.816,SEA
107760854919166759,shinsei,Zhong,Kang,2,Duelists,Jett,0.92,0.788,53,18,1,16,0.397,42.993,SEA
112528562631240987,alvinboy,Alvin,Hong,4,Duelists,Yoru,0.561,0.769,49,14,0,4,0.457,18.168,NA
112596606742721056,EvoLuZionz,Maximiliano,Vallejos,4,Initiators,Sova,0.458,0.794,38,6,1,3,0.129,22.949,LATAM
111810986077818285,Rucifix,Ravin ,Vadhera,3,Duelists,Jett,0.507,0.861,26,4,0,2,0.333,28.621,INTL
111889009837066844,q1ta,Tong Anh Tuan,Ngo,6,Initiators,Breach,0.593,0.726,78,23,0,7,0.211,37.297,VN
112513218106557969,Aozy,Quoc Kiet,Trieu,1,Initiators,Skye,0.619,0.476,13,3,0,2,0.6,24.071,VN
111781930595367864,pupiVal ,Serkan,Erdogan,1,Sentinels,Killjoy,0.727,0.591,16,7,0,3,0.109,74.801,EMEA
111888924557463173,angel1,Thanh Loc,Duong,2,Controllers,Astra,0.576,0.755,26,6,0,4,0.258,28.109,VN
